Customer ID,Customer Name,Date of Birth,Marital Status,Date of First Purchase,Gender,Yearly Income
DK-3150,David Kendrick,27/4/1983,S,1472083200,M,10000
XP-11865,Xylona Preis,8/3/1973,M,1478390400,M,10000
KT-6480,Kean Thornton,25/8/1990,S,1462838400,F,20000
MB-8085,Mick Brown,28/6/1963,S,1446336000,M,10000
AR-345,Alex Russell,10/10/1963,M,1563494400,M,20000
BD-1320,Bill Donatelli,21/2/1995,S,1550188800,F,10000
DP-3165,David Philippe,22/3/1997,M,1485993600,M,20000
KD-6495,Keith Dawkins,23/12/2001,M,1431129600,M,20000
CK-2595,Clytie Kelty,21/10/1997,S,1529020800,F,20000
SB-10170,Sarah Bern,8/10/2003,S,1445126400,M,20000
JJ-5760,Joel Jenkins,28/11/1970,S,1475366400,F,20000
GH-4485,Gene Hale,15/8/1989,M,1543881600,F,20000
DB-3555,Dorothy Badders,26/3/1956,M,1500422400,M,30000
LB-6795,Laurel Beltran,12/11/1988,M,1545350400,F,30000
KT-6465,Kean Takahito,21/5/1955,M,1452124800,F,30000
GA-4725,Guy Armstrong,10/8/1964,M,1476662400,F,30000
DK-3090,Dave Kipp,10/4/1970,M,1503964800,F,10000
SS-10590,Sonia Sunley,13/12/2002,M,1533427200,F,20000
SD-10485,Shirley Daniels,28/5/2004,S,1528156800,M,20000
TS-21085,Thais Sissman,27/1/1989,S,1506556800,M,20000
RA-9945,Ryan Akin,21/4/1982,S,1428969600,M,10000
JO-5145,Jack O'Briant,25/12/1988,M,1550880000,F,20000
LW-7215,Luke Weiss,1/9/1968,S,1432857600,M,20000
RB-9645,Robert Barroso,22/11/1950,M,1455753600,M,30000
MV-7485,Mark Van Huff,15/9/1985,M,1558569600,M,30000
BW-1200,Ben Wallace,16/5/1978,S,1544227200,F,30000
CC-2610,Corey Catlett,23/4/1987,M,1444694400,M,30000
BD-1560,Brendan Dodson,15/12/1966,M,1448150400,M,40000
CS-2505,Cindy Stewart,20/8/1995,M,1557705600,M,30000
VT-11700,Valerie Takahito,23/4/1981,S,1529971200,M,10000
MC-7845,Michael Chen,2/4/1957,S,1423785600,F,20000
KH-6690,Kristen Hastings,1/4/1956,M,1540166400,F,30000
VS-11820,Vivek Sundaresam,9/2/1975,S,1429747200,F,10000
NF-8475,Neil Französisch,28/6/1967,S,1503187200,F,10000
TB-11190,Thomas Brumley,10/2/1989,M,1495152000,M,30000
TS-11205,Thomas Seio,7/6/1991,M,1511136000,F,30000
TD-10995,Tamara Dahlen,6/3/2001,M,1509148800,F,40000
EB-3750,Edward Becker,6/5/1961,S,1435795200,M,40000
AH-690,Anna Häberlin,8/7/1956,S,1528588800,M,20000
TB-11280,Toby Braunhardt,14/7/1956,M,1445126400,F,30000
AM-705,Anne McFarland,20/12/1951,S,1512000000,F,30000
BD-1620,Brian DeCherney,31/7/1961,S,1426896000,M,40000
KF-6285,Karen Ferguson,22/10/1999,S,1534204800,M,10000
BE-1335,Bill Eplett,4/5/1951,M,1504656000,F,10000
HA-4905,Helen Abelman,23/10/1997,S,1423267200,M,10000
ND-8370,Natalie DeCherney,19/2/1962,S,1493856000,F,10000
AA-645,Anna Andreadi,29/8/1973,S,1468627200,M,90000
CC-2430,Chuck Clark,8/3/2004,M,1473552000,M,130000
PL-8925,Paul Lucas,14/5/1976,M,1530316800,F,130000
SO-10335,Sean O'Donnell,9/2/1994,M,1510012800,M,130000
AY-555,Andy Yotov,9/4/1956,S,1484956800,M,60000
JB-6000,Joy Bell-,19/6/1958,M,1475280000,M,70000
SN-10560,Skye Norling,6/1/2002,S,1429315200,F,80000
AH-465,Amy Hunt,4/6/1985,S,1534032000,F,90000
HW-4935,Helen Wasserman,11/2/1965,M,1423958400,M,150000
MC-7425,Mark Cousins,15/9/1995,S,1421798400,F,80000
BT-1680,Brian Thompson,20/7/1950,S,1440460800,F,100000
MG-7650,Matthew Grinstein,21/8/1952,M,1491868800,M,100000
CB-2415,Christy Brittain,14/8/1980,M,1508544000,F,130000
CK-2760,Cyma Kinney,8/9/1959,S,1531008000,M,130000
AG-330,Alex Grayson,4/11/1996,M,1513814400,M,80000
MK-8160,Mike Kennedy,12/6/2000,M,1443484800,M,80000
NC-8625,Noah Childs,21/6/1957,M,1554336000,M,90000
MO-7950,Michael Oakman,15/2/1951,M,1493424000,F,100000
HF-4995,Herbert Flentye,14/8/1977,S,1447632000,M,130000
SJ-10215,Sarah Jordon,24/5/1952,S,1461024000,F,130000
AO-810,Anthony O'Donnell,2/1/1991,S,1526256000,M,130000
RM-9375,Raymond Messe,18/10/1953,M,1546473600,M,100000
MM-8055,Michelle Moray,15/10/1993,S,1546992000,M,100000
DN-3690,Duane Noonan,19/7/1952,M,1532390400,F,110000
EB-3930,Eric Barreto,15/2/1953,M,1484784000,F,130000
NH-8610,Nicole Hansen,12/3/1955,M,1475625600,M,130000
EL-3735,Ed Ludwig,5/9/1960,M,1473379200,M,150000
PS-8760,Pamela Stobb,21/11/1978,M,1547078400,F,170000
ST-10530,Shui Tom,26/3/1959,M,1495756800,F,90000
RH-9510,Rick Huthwaite,10/12/1998,S,1510876800,F,120000
BD-1605,Brian Dahlen,20/1/1954,M,1521417600,F,70000
SC-10440,Shaun Chance,17/11/1960,M,1481328000,F,80000
CG-2040,Catherine Glotzbach,28/11/1988,M,1493596800,M,80000
TG-11310,Toby Gnade,5/12/2002,S,1564617600,M,90000
FO-4305,Frank Olsen,23/2/1965,M,1545955200,F,130000
CS-1950,Carlos Soltero,12/7/1992,S,1482883200,M,170000
LE-6810,Laurel Elliston,12/6/1978,S,1533945600,M,100000
DR-2880,Dan Reichenbach,17/9/1965,S,1478908800,M,130000
JR-5700,Jocasta Rupert,3/2/2000,S,1541376000,F,170000
MS-7710,Maurice Satty,8/9/2000,M,1431302400,M,100000
PM-8940,Paul MacIntyre,12/6/2003,S,1545004800,F,70000
AZ-750,Annie Zypern,3/3/1981,M,1548201600,M,90000
AA-375,Allen Armold,27/3/1950,M,1473033600,M,90000
FM-4290,Frank Merwin,4/8/2004,M,1472342400,M,130000
CR-2820,Cyra Reiten,17/6/1958,S,1554681600,M,150000
VB-11745,Victoria Brennan,7/1/1995,S,1512259200,M,130000
RH-19600,Rob Haberlin,15/4/1978,S,1431820800,M,70000
KH-6330,Katharine Harms,7/11/1961,S,1486080000,F,70000
ME-7725,Max Engle,4/4/1952,S,1437177600,M,70000
FA-4230,Frank Atkinson,25/10/1996,S,1505088000,F,70000
GM-4455,Gary Mitchum,28/5/1962,M,1524441600,F,80000
KH-6510,Keith Herrera,17/11/1977,M,1449792000,F,70000
CD-2790,Cynthia Delaney,9/8/1973,M,1456444800,F,60000
NB-8580,Nicole Brennan,18/2/1954,S,1426550400,F,80000
CS-2250,Chris Selesnick,8/5/1999,S,1536192000,F,80000
SP-10920,Susan Pistek,22/6/1970,S,1448496000,M,90000
TH-11100,Thea Hendricks,7/12/1993,M,1485820800,F,90000
DC-3285,Debra Catini,4/5/1993,M,1445212800,M,90000
CM-2655,Corinna Mitchell,5/2/1986,S,1535500800,F,90000
RF-9735,Roland Fjeld,25/9/1958,M,1531267200,M,90000
LH-6750,Larry Hughes,17/6/1957,M,1541462400,F,100000
JM-5265,Janet Molinari,15/5/1971,M,1468886400,M,100000
CS-1845,Cari Sayre,14/9/2003,M,1499558400,M,110000
CS-1860,Cari Schnelling,3/6/1955,M,1497398400,M,110000
BT-1485,Brad Thomas,23/2/1995,S,1533081600,F,120000
KB-6240,Karen Bern,1/7/1973,S,1432598400,F,90000
KB-6600,Ken Brennan,19/5/1994,S,1469491200,F,100000
LS-7230,Lycoris Saunders,16/3/1981,M,1534204800,F,100000
MS-7365,Maribeth Schnelling,29/4/1978,M,1443052800,F,130000
BG-1740,Bruce Geld,8/5/1987,S,1531526400,M,130000
HJ-4875,Heather Jas,17/8/2005,M,1449187200,F,160000
LR-6915,Lena Radford,28/11/1959,S,1477180800,M,90000
JW-6075,Julia West,16/7/1952,M,1459296000,F,110000
DJ-3420,Denny Joy,15/12/1992,M,1520208000,F,130000
SP-10650,Stephanie Phelps,26/7/2000,M,1471564800,M,80000
VM-21835,Vivian Mathis,28/3/1999,M,1513641600,F,80000
CM-1815,Candace McMahon,3/11/2003,S,1523577600,F,10000
MH-8025,Michelle Huthwaite,6/6/1987,S,1432598400,M,10000
RD-9480,Rick Duston,20/11/2004,S,1549065600,M,60000
PW-9030,Pauline Webber,2/6/1966,M,1506297600,M,60000
EB-4170,Evan Bailliet,30/6/1980,S,1455321600,F,60000
SM-10950,Suzanne McNair,7/11/2003,S,1552262400,M,60000
NP-8325,Naresj Patel,4/5/1961,S,1539388800,M,30000
MP-8175,Mike Pelletier,5/1/1985,S,1529798400,F,20000
CM-2160,Charles McCrossin,10/11/1974,S,1513814400,M,20000
NP-8700,Nora Preis,9/12/1980,S,1485907200,F,20000
BP-1185,Ben Peterman,1/2/1990,S,1466467200,M,20000
SW-10755,Steven Ward,4/12/1987,S,1541548800,F,30000
AC-450,Amy Cox,2/1/1974,S,1551744000,F,30000
SE-10110,Sanjit Engle,8/8/1970,S,1522713600,M,30000
BS-1365,Bill Shonely,12/8/1983,M,1448236800,M,40000
RM-9750,Roland Murray,23/10/1970,S,1440806400,F,20000
BT-1395,Bill Tyler,3/12/1961,S,1561593600,M,30000
BP-1155,Becky Pak,30/9/1998,M,1552694400,F,40000
GT-4635,Grant Thornton,18/11/1972,M,1473206400,F,40000
CM-1935,Carlos Meador,11/2/2003,S,1492732800,F,20000
RE-9405,Ricardo Emerson,9/4/1991,S,1523318400,F,30000
KS-6300,Karen Seio,4/3/1958,S,1546732800,F,30000
TS-11160,Theresa Swint,12/10/1975,S,1505260800,M,30000
ML-7395,Marina Lichtenstein,3/6/1958,S,1475971200,F,40000
BF-1170,Ben Ferrer,26/7/1959,S,1472342400,F,40000
NS-8640,Noel Staavos,30/5/1995,S,1510185600,F,10000
RB-9570,Rob Beeghly,7/3/2002,S,1529366400,F,20000
FM-4380,Fred McMath,26/6/1957,S,1432339200,F,20000
AG-300,Aleksandra Gannaway,21/9/1993,S,1498953600,M,30000
SW-10350,Sean Wendt,29/8/1988,S,1534550400,F,30000
JR-6210,Justin Ritter,7/6/1984,S,1499212800,M,40000
MD-7350,Maribeth Dona,7/6/1961,S,1437436800,F,40000
ML-7755,Max Ludwig,29/5/1951,S,1424995200,M,40000
HA-4920,Helen Andreada,31/1/1968,S,1503792000,M,40000
AS-45,Aaron Smayling,9/12/1987,S,1562457600,F,40000
BF-1215,Benjamin Farhat,15/1/1967,S,1555632000,M,40000
LH-6900,Lena Hernandez,5/4/1974,S,1490227200,M,40000
DP-3390,Dennis Pardue,25/5/2002,S,1445299200,F,40000
DH-3075,Dave Hallsten,1/10/1958,S,1550707200,M,40000
HM-4860,Harry Marie,8/5/1967,S,1484611200,M,50000
SB-10185,Sarah Brown,18/5/1981,S,1561766400,M,50000
RF-9840,Roy Französisch,12/2/1971,S,1544140800,M,50000
SV-10935,Susan Vittorini,10/2/1965,S,1475366400,F,40000
CS-2355,Christine Sundaresam,3/1/1955,S,1421625600,F,40000
GM-4695,Greg Maxwell,13/8/1971,S,1546041600,M,40000
AT-435,Alyssa Tate,15/4/1959,M,1448323200,F,50000
MC-8130,Mike Caudle,19/10/1975,S,1536710400,M,60000
FP-4320,Frank Preis,2/2/1970,S,1519948800,M,60000
DK-3225,Dean Katz,23/10/1987,S,1426723200,F,60000
VG-11790,Vivek Gonzalez,27/11/1999,S,1546041600,F,60000
LF-7185,Luke Foster,16/4/1989,S,1513123200,F,60000
NC-8535,Nick Crebassa,20/4/1962,S,1515283200,M,20000
DB-3405,Denny Blanton,4/10/1972,M,1454976000,F,30000
MH-8115,Mick Hernandez,18/10/1981,M,1523750400,M,30000
SA-10830,Sue Ann Reed,19/11/1982,M,1510790400,M,30000
JK-5640,Jim Kriz,2/12/1973,M,1462492800,F,30000
VF-11715,Vicky Freymann,16/11/1978,S,1533427200,F,20000
VW-11775,Victoria Wilson,26/2/1967,M,1554768000,F,30000
SN-10710,Steve Nguyen,15/11/1975,M,1460246400,M,30000
MS-7980,Michael Stewart,28/2/1986,M,1429920000,M,40000
AD-180,Alan Dominguez,11/2/1992,M,1424822400,F,40000
MC-8100,Mick Crebagga,3/12/1969,M,1560988800,M,40000
JB-5925,Joni Blumstein,28/3/1950,M,1541980800,M,40000
JC-5340,Jasper Cacioppo,2/5/1952,M,1505865600,F,40000
MF-7665,Maureen Fritzler,7/2/1958,M,1510617600,M,40000
RP-9270,Rachel Payne,20/9/1976,M,1428192000,M,40000
PF-9120,Peter Fuller,25/7/1950,M,1459728000,M,40000
DK-2895,Dana Kaydos,17/8/1979,M,1492473600,M,40000
RW-9630,Rob Williams,27/2/1994,M,1471824000,F,40000
TM-11490,Tony Molinari,2/6/1977,M,1542672000,M,40000
Co-2640,Corey-Lock,5/7/1987,M,1483056000,M,40000
EM-3810,Eleni McCrary,14/12/1994,S,1540080000,F,80000
JK-6090,Juliana Krohn,27/4/1961,M,1506816000,F,40000
JH-5430,Jennifer Halladay,19/7/1950,M,1561939200,M,40000
AR-405,Allen Rosenblatt,4/10/1956,M,1522972800,M,40000
TZ-11580,Tracy Zic,10/7/2002,M,1547769600,F,40000
BG-1035,Barry Gonzalez,6/7/1981,M,1540684800,M,40000
PS-9045,Penelope Sewall,2/7/1972,M,1433376000,F,40000
MS-7770,Maxwell Schwartz,28/9/1950,M,1533859200,M,40000
SS-10875,Sung Shariari,7/9/1999,M,1427846400,F,40000
DB-2970,Darren Budd,4/9/1964,M,1540080000,M,40000
SS-10515,Shirley Schmidt,28/7/2002,S,1437091200,F,60000
AW-930,Arthur Wiediger,16/3/1996,S,1444780800,M,60000
PK-8910,Paul Knutson,28/4/2005,M,1478995200,M,60000
GM-4440,Gary McGarr,19/10/1969,S,1550275200,F,60000
CY-2745,Craig Yedwab,14/7/1988,M,1463356800,M,60000
RW-9690,Robert Waldorf,14/6/1980,S,1431129600,F,60000
CC-2100,Chad Cunningham,7/6/1960,M,1531526400,M,60000
KD-6345,Katherine Ducich,10/1/2001,M,1441497600,M,60000
KN-6390,Katherine Nockton,12/8/1952,M,1472169600,M,60000
GT-4710,Greg Tran,12/11/1979,S,1554163200,F,60000
TS-11085,Thais Sissman,13/6/1976,M,1471132800,F,30000
RR-9525,Rick Reed,9/8/1985,S,1504310400,F,30000
MT-7815,Meg Tillman,29/11/1972,S,1524787200,F,30000
JA-5970,Joseph Airdo,27/1/1986,M,1500336000,F,40000
CB-2535,Claudia Bergmann,22/7/1974,M,1486944000,M,40000
AP-720,Anne Pryor,29/1/1961,M,1474675200,M,40000
SP-10860,Sung Pak,3/3/1951,S,1536969600,M,10000
IL-5100,Ivan Liston,11/10/2001,M,1539734400,F,20000
VD-11670,Valerie Dominguez,16/4/1994,M,1513382400,M,20000
EH-3765,Edward Hooks,10/6/1950,S,1531008000,F,20000
BS-1755,Bruce Stewart,28/1/1993,M,1474588800,M,30000
HL-5040,Hunter Lopez,10/10/1990,M,1450569600,M,20000
CA-2310,Christine Abelman,9/10/1954,M,1476921600,F,20000
AC-420,Alyssa Crouse,8/7/1963,M,1551225600,F,40000
CC-2145,Charles Crestani,30/7/1996,M,1560816000,M,30000
KB-6585,Ken Black,16/8/1962,M,1562371200,M,30000
JG-5115,Jack Garza,9/2/1957,M,1521504000,F,30000
GK-4620,Grace Kelly,20/10/1955,S,1456272000,M,10000
FW-4395,Fred Wasserman,5/12/1959,S,1537228800,M,20000
VM-11685,Valerie Mitchum,25/12/1958,M,1490140800,F,20000
RB-9360,Raymond Buch,7/7/1985,S,1490832000,M,20000
AG-495,Andrew Gjertsen,13/12/1971,M,1565481600,F,30000
IM-5070,Irene Maddox,11/8/2001,S,1538956800,F,10000
MC-7635,Matthew Clasen,25/5/1989,S,1452816000,M,10000
SH-10635,Stefanie Holloman,24/3/1959,S,1511481600,M,10000
KC-6540,Kelly Collister,19/4/1962,S,1451865600,F,20000
QJ-9255,Quincy Jones,10/4/1960,S,1461542400,F,20000
JK-5325,Jason Klamczynski,12/7/1989,S,1560211200,F,20000
AI-855,Arianne Irving,8/6/2002,S,1565049600,F,20000
SC-10095,Sanjit Chand,17/11/2004,S,1491609600,M,20000
CT-1995,Carol Triggs,19/6/1977,S,1562630400,M,20000
PJ-8835,Patrick Jones,13/8/2001,M,1493596800,M,40000
JM-6195,Justin MacKendrick,1/10/1996,M,1511740800,F,40000
CV-2295,Christina VanderZanden,17/12/2005,M,1506729600,M,40000
DB-3120,David Bremer,4/2/1950,S,1481241600,F,60000
NL-8310,Nancy Lomonaco,27/2/1960,M,1500249600,M,40000
BB-1545,Brenda Bowman,24/3/1998,M,1522886400,F,30000
BV-1245,Benjamin Venier,16/10/1960,S,1482019200,M,30000
BS-1380,Bill Stewart,1/4/2002,M,1459036800,F,40000
KA-6525,Kelly Andreada,11/3/2004,M,1441584000,F,40000
RB-9795,Ross Baird,29/8/1992,M,1455494400,M,40000
EP-3915,Emily Phan,2/2/1957,S,1429660800,F,20000
JS-5595,Jill Stevenson,11/1/1963,S,1456617600,F,30000
JE-5610,Jim Epp,12/6/1979,S,1424131200,M,30000
CJ-1875,Carl Jackson,28/10/1978,S,1539648000,M,30000
TH-11550,Tracy Hopkins,25/4/1977,S,1460764800,F,30000
HR-4830,Harold Ryan,17/1/1981,M,1522022400,M,40000
KC-6675,Kimberly Carter,2/12/1963,M,1521158400,M,40000
LS-7200,Luke Schmidt,1/9/1966,M,1495670400,M,40000
DL-2925,Daniel Lacy,7/12/1969,M,1444176000,M,30000
WB-11850,William Brown,26/9/2004,M,1532563200,F,40000
SJ-10500,Shirley Jackson,4/11/1992,M,1493683200,M,40000
DF-3135,David Flashing,16/4/2005,M,1463875200,M,40000
SZ-10035,Sam Zeldin,9/3/1990,S,1482883200,M,30000
CK-2205,Chloris Kastensmidt,7/11/1962,M,1433376000,F,30000
TM-11010,Tamara Manning,19/3/1989,S,1564358400,M,30000
FC-4335,Fred Chung,6/6/1955,S,1440979200,F,30000
GB-4530,George Bell,5/11/1959,S,1452902400,F,30000
BF-1275,Beth Fritzler,11/6/1958,S,1468368000,F,30000
NB-8655,Nona Balk,22/10/1958,S,1435536000,F,30000
EH-3990,Erica Hackney,12/2/1992,S,1537574400,F,30000
SP-10545,Sibella Parks,9/2/2002,S,1519344000,M,30000
Dp-3240,Dean percer,20/1/2001,S,1525392000,M,20000
LW-6825,Laurel Workman,25/4/1953,S,1476748800,F,10000
EN-3780,Edward Nazzal,20/11/1978,S,1506816000,F,20000
TZ-11445,Tom Zandusky,2/11/1957,S,1539129600,M,20000
KD-6615,Ken Dana,23/6/1951,S,1500336000,F,30000
LD-7005,Lisa DeCherney,26/4/2001,M,1430092800,F,40000
CL-1890,Carl Ludwig,11/7/1950,M,1429747200,F,40000
HG-4965,Henry Goldwyn,15/3/1952,M,1453939200,M,60000
BO-1350,Bill Overfelt,16/1/1968,S,1516406400,M,60000
YC-11895,Yoseph Carroll,18/3/1979,M,1461024000,M,60000
JM-5535,Jessica Myrick,22/7/1960,S,1512172800,F,40000
RA-9885,Ruben Ausman,5/8/1972,S,1527811200,F,40000
KM-6660,Khloe Miller,15/2/1963,M,1514332800,M,50000
DW-3585,Dorothy Wardle,20/4/1987,M,1441497600,M,170000
TS-11655,Trudy Schmidt,14/9/1952,M,1517702400,F,10000
RK-9300,Ralph Kennedy,17/3/1999,S,1446249600,M,10000
SC-10020,Sam Craven,20/6/1979,M,1504656000,M,10000
AG-390,Allen Goldenen,2/8/1997,M,1489363200,M,10000
AT-735,Annie Thurman,13/9/1981,M,1456531200,F,20000
JW-5955,Joni Wasserman,2/9/1995,S,1471737600,M,20000
AF-885,Art Foster,9/6/1968,M,1429401600,M,30000
KB-6405,Katrina Bavinger,30/8/1969,M,1456531200,M,30000
BP-1290,Beth Paige,14/7/1968,M,1494460800,M,30000
OT-8730,Olvera Toch,23/8/2004,M,1489708800,M,10000
LS-6975,Lindsay Shagiari,25/5/1977,M,1533427200,M,10000
GD-4590,Giulietta Dortch,14/3/1999,M,1534896000,M,10000
MP-7965,Michael Paige,26/2/1955,S,1499990400,M,20000
DS-3180,David Smith,23/10/1956,M,1506038400,M,20000
ED-3885,Emily Ducich,9/2/1976,S,1508112000,F,10000
NZ-8565,Nick Zandusky,16/9/1956,S,1455235200,F,10000
JG-5805,John Grady,30/7/1998,M,1447977600,M,10000
EB-3870,Emily Burns,27/3/1963,M,1441584000,M,20000
BG-1695,Brooke Gillingham,8/8/1981,M,1551312000,M,20000
SR-10425,Sharelle Roach,6/9/1977,M,1530835200,F,20000
AS-90,Adam Shillingsburg,14/2/1995,M,1427414400,M,30000
SP-10620,Stefania Perrino,7/2/1951,M,1487721600,M,10000
SH-10395,Shahid Hopkins,15/3/1954,M,1534550400,M,10000
AR-540,Andy Reiter,4/7/1956,M,1481673600,M,10000
CM-2235,Chris McAfee,3/3/1989,M,1448582400,F,20000
AS-225,Alan Schoenberger,31/7/1983,M,1479772800,M,20000
RA-9915,Russell Applegate,22/8/2003,M,1421971200,F,20000
RS-9420,Ricardo Sperren,4/4/1970,S,1500508800,F,10000
TN-11040,Tanja Norvell,8/6/1988,M,1471392000,F,10000
VP-11730,Victor Preis,30/10/1985,M,1435968000,M,30000
KW-6435,Katrina Willman,13/3/1999,M,1429660800,M,30000
PP-8955,Paul Prost,31/3/1952,M,1537315200,F,10000
SC-10575,Sonia Cooley,2/11/1984,M,1529798400,M,30000
ML-7410,Maris LaWare,13/4/2005,M,1460419200,F,30000
CJ-2010,Caroline Jumper,14/5/1967,M,1512604800,F,30000
FG-4260,Frank Gastineau,6/9/1960,M,1512864000,F,40000
TW-11025,Tamara Willingham,11/12/1979,S,1512777600,M,10000
DB-3210,Dean Braden,23/6/1977,M,1506124800,F,10000
EA-4035,Erin Ashbrook,20/11/1993,S,1520035200,F,10000
EM-3825,Elizabeth Moffitt,11/7/1970,S,1489190400,M,10000
TB-11355,Todd Boyes,18/11/1966,S,1481673600,M,10000
ME-8010,Michelle Ellison,16/8/1964,S,1483142400,F,10000
JE-5715,Joe Elijah,11/10/1984,S,1442448000,M,10000
MC-7605,Matt Connell,16/10/1997,S,1467244800,M,10000
FH-4350,Fred Harton,22/12/2002,S,1520035200,M,10000
BC-1125,Becky Castell,12/7/1953,S,1510444800,F,10000
MG-7875,Michael Grace,7/12/1970,S,1422230400,M,10000
FH-4275,Frank Hawley,29/4/1960,S,1514592000,F,10000
DK-2985,Darren Koutras,28/2/2000,S,1507766400,F,10000
BK-1260,Berenike Kampe,1/1/1975,S,1526515200,M,10000
MP-7470,Mark Packer,5/12/1990,S,1498348800,F,10000
SC-10800,Stuart Calhoun,24/4/1992,M,1433808000,M,10000
BD-1500,Bradley Drucker,19/2/1968,S,1464220800,F,10000
RC-9825,Roy Collins,20/2/1989,S,1545523200,M,20000
MG-7890,Michael Granlund,12/1/1988,S,1473120000,F,10000
ZC-11910,Zuschuss Carroll,24/9/2001,M,1522627200,M,20000
